Time,PGN,SPN,Value
1385746879.139994,EEC1,61444,Engine Speed,0.000
1385746879.150006,EEC1,61444,Engine Speed,0.000
1385746879.159995,EEC1,61444,Engine Speed,0.000
1385746879.170007,EEC1,61444,Engine Speed,0.000
1385746879.181158,EEC1,61444,Engine Speed,0.000
1385746879.190005,EEC1,61444,Engine Speed,0.000
1385746879.199993,EEC1,61444,Engine Speed,0.000
1385746879.210003,EEC1,61444,Engine Speed,0.000
1385746879.220952,EEC1,61444,Engine Speed,0.000
1385746879.230003,EEC1,61444,Engine Speed,0.000
1385746879.239991,EEC1,61444,Engine Speed,0.000
1385746879.250004,EEC1,61444,Engine Speed,0.000
1385746879.259990,EEC1,61444,Engine Speed,0.000
1385746879.270002,EEC1,61444,Engine Speed,0.000
1385746879.281999,EEC1,61444,Engine Speed,0.000
1385746879.290002,EEC1,61444,Engine Speed,0.000
1385746879.301997,EEC1,61444,Engine Speed,0.000
1385746879.310001,EEC1,61444,Engine Speed,0.000
1385746879.319993,EEC1,61444,Engine Speed,0.000
1385746879.330001,EEC1,61444,Engine Speed,0.000
1385746879.340948,EEC1,61444,Engine Speed,0.000
1385746879.350002,EEC1,61444,Engine Speed,0.000
1385746879.359988,EEC1,61444,Engine Speed,0.000
1385746879.370001,EEC1,61444,Engine Speed,0.000
1385746879.380020,EEC1,61444,Engine Speed,0.000
1385746879.390000,EEC1,61444,Engine Speed,0.000
1385746879.399988,EEC1,61444,Engine Speed,0.000
1385746879.409998,EEC1,61444,Engine Speed,0.000
1385746879.420946,EEC1,61444,Engine Speed,0.000
1385746879.430000,EEC1,61444,Engine Speed,0.000
1385746879.439988,EEC1,61444,Engine Speed,0.000
1385746879.450003,EEC1,61444,Engine Speed,0.000
1385746879.459987,EEC1,61444,Engine Speed,0.000
1385746879.469999,EEC1,61444,Engine Speed,0.000
1385746879.481173,EEC1,61444,Engine Speed,0.000
1385746879.489998,EEC1,61444,Engine Speed,0.000
1385746879.499985,EEC1,61444,Engine Speed,0.000
1385746879.509996,EEC1,61444,Engine Speed,0.000
1385746879.519984,EEC1,61444,Engine Speed,0.000
1385746879.529997,EEC1,61444,Engine Speed,0.000
1385746879.539983,EEC1,61444,Engine Speed,0.000
1385746879.550000,EEC1,61444,Engine Speed,0.000
1385746879.559984,EEC1,61444,Engine Speed,0.000
1385746879.569999,EEC1,61444,Engine Speed,0.000
1385746879.580018,EEC1,61444,Engine Speed,0.000
1385746879.589994,EEC1,61444,Engine Speed,0.000
1385746879.599982,EEC1,61444,Engine Speed,0.000
1385746879.609995,EEC1,61444,Engine Speed,0.000
1385746879.619982,EEC1,61444,Engine Speed,0.000
1385746879.629995,EEC1,61444,Engine Speed,0.000
1385746879.639983,EEC1,61444,Engine Speed,0.000
1385746879.649997,EEC1,61444,Engine Speed,0.000
1385746879.659981,EEC1,61444,Engine Speed,0.000
1385746879.669993,EEC1,61444,Engine Speed,0.000
1385746879.681159,EEC1,61444,Engine Speed,0.000
1385746879.689996,EEC1,61444,Engine Speed,0.000
1385746879.699979,EEC1,61444,Engine Speed,0.000
1385746879.709991,EEC1,61444,Engine Speed,0.000
1385746879.719978,EEC1,61444,Engine Speed,0.000
1385746879.729993,EEC1,61444,Engine Speed,0.000
1385746879.739978,EEC1,61444,Engine Speed,0.000
1385746879.749994,EEC1,61444,Engine Speed,0.000
1385746879.759977,EEC1,61444,Engine Speed,0.000
1385746879.769992,EEC1,61444,Engine Speed,0.000
1385746879.780020,EEC1,61444,Engine Speed,0.000
1385746879.789992,EEC1,61444,Engine Speed,0.000
1385746879.799979,EEC1,61444,Engine Speed,0.000
1385746879.809990,EEC1,61444,Engine Speed,0.000
1385746879.820940,EEC1,61444,Engine Speed,0.000
1385746879.829991,EEC1,61444,Engine Speed,0.000
1385746879.839974,EEC1,61444,Engine Speed,0.000
1385746879.849989,EEC1,61444,Engine Speed,0.000
1385746879.860932,EEC1,61444,Engine Speed,0.000
1385746879.869989,EEC1,61444,Engine Speed,0.000
1385746879.880014,EEC1,61444,Engine Speed,0.000
1385746879.889984,EEC1,61444,Engine Speed,0.000
1385746879.899973,EEC1,61444,Engine Speed,0.000
1385746879.910000,EEC1,61444,Engine Speed,0.000
1385746879.919973,EEC1,61444,Engine Speed,0.000
1385746879.929988,EEC1,61444,Engine Speed,0.000
1385746879.939971,EEC1,61444,Engine Speed,0.000
1385746879.949988,EEC1,61444,Engine Speed,0.000
1385746879.959972,EEC1,61444,Engine Speed,0.000
1385746879.969984,EEC1,61444,Engine Speed,0.000
1385746879.980010,EEC1,61444,Engine Speed,0.000
1385746879.989983,EEC1,61444,Engine Speed,0.000
1385746880.000966,EEC1,61444,Engine Speed,0.000
1385746880.010314,EEC1,61444,Engine Speed,0.000
1385746880.020015,EEC1,61444,Engine Speed,0.000
1385746880.030030,EEC1,61444,Engine Speed,0.000
1385746880.040013,EEC1,61444,Engine Speed,0.000
1385746880.050030,EEC1,61444,Engine Speed,0.000
1385746880.060969,EEC1,61444,Engine Speed,0.000
1385746880.070024,EEC1,61444,Engine Speed,0.000
1385746880.080056,EEC1,61444,Engine Speed,0.000
1385746880.090024,EEC1,61444,Engine Speed,0.000
1385746880.100012,EEC1,61444,Engine Speed,0.000
1385746880.110027,EEC1,61444,Engine Speed,0.000
1385746880.120012,EEC1,61444,Engine Speed,0.000
1385746880.130027,EEC1,61444,Engine Speed,0.000
1385746880.140015,EEC1,61444,Engine Speed,0.000
1385746880.150023,EEC1,61444,Engine Speed,0.000
1385746880.160011,EEC1,61444,Engine Speed,0.000
1385746880.170023,EEC1,61444,Engine Speed,0.000
1385746880.181199,EEC1,61444,Engine Speed,0.000
1385746880.190027,EEC1,61444,Engine Speed,0.000
1385746880.200969,EEC1,61444,Engine Speed,0.000
1385746880.210023,EEC1,61444,Engine Speed,0.000
1385746880.220285,EEC1,61444,Engine Speed,0.000
1385746880.230022,EEC1,61444,Engine Speed,0.000
1385746880.240012,EEC1,61444,Engine Speed,0.000
1385746880.250025,EEC1,61444,Engine Speed,0.000
1385746880.260968,EEC1,61444,Engine Speed,0.000
1385746880.270021,EEC1,61444,Engine Speed,0.000
1385746880.280048,EEC1,61444,Engine Speed,0.000
1385746880.290024,EEC1,61444,Engine Speed,0.000
1385746880.300971,EEC1,61444,Engine Speed,0.000
1385746880.310023,EEC1,61444,Engine Speed,0.000
1385746880.320006,EEC1,61444,Engine Speed,0.000
1385746880.330021,EEC1,61444,Engine Speed,0.000
1385746880.340009,EEC1,61444,Engine Speed,0.000
1385746880.350021,EEC1,61444,Engine Speed,0.000
1385746880.362957,EEC1,61444,Engine Speed,0.000
1385746880.370021,EEC1,61444,Engine Speed,0.000
1385746880.380045,EEC1,61444,Engine Speed,0.000
1385746880.390020,EEC1,61444,Engine Speed,0.000
1385746880.400955,EEC1,61444,Engine Speed,0.000
1385746880.410959,EEC1,61444,Engine Speed,0.000
1385746880.420006,EEC1,61444,Engine Speed,0.000
1385746880.430019,EEC1,61444,Engine Speed,0.000
1385746880.440003,EEC1,61444,Engine Speed,0.000
1385746880.450015,EEC1,61444,Engine Speed,0.000
1385746880.460007,EEC1,61444,Engine Speed,0.000
1385746880.470017,EEC1,61444,Engine Speed,0.000
1385746880.480054,EEC1,61444,Engine Speed,0.000
1385746880.490013,EEC1,61444,Engine Speed,0.000
1385746880.500000,EEC1,61444,Engine Speed,0.000
1385746880.510015,EEC1,61444,Engine Speed,0.000
1385746880.520963,EEC1,61444,Engine Speed,0.000
1385746880.530017,EEC1,61444,Engine Speed,0.000
1385746880.540001,EEC1,61444,Engine Speed,0.000
1385746880.550015,EEC1,61444,Engine Speed,0.000
1385746880.559999,EEC1,61444,Engine Speed,0.000
1385746880.570016,EEC1,61444,Engine Speed,0.000
1385746880.581207,EEC1,61444,Engine Speed,0.000
1385746880.590015,EEC1,61444,Engine Speed,0.000
1385746880.600001,EEC1,61444,Engine Speed,0.000
1385746880.610014,EEC1,61444,Engine Speed,0.000
1385746880.620001,EEC1,61444,Engine Speed,0.000
1385746880.630012,EEC1,61444,Engine Speed,0.000
1385746880.639997,EEC1,61444,Engine Speed,0.000
1385746880.650012,EEC1,61444,Engine Speed,0.000
1385746880.660001,EEC1,61444,Engine Speed,0.000
1385746880.670012,EEC1,61444,Engine Speed,0.000
1385746880.681191,EEC1,61444,Engine Speed,0.000
1385746880.690011,EEC1,61444,Engine Speed,0.000
1385746880.700956,EEC1,61444,Engine Speed,0.000
1385746880.710010,EEC1,61444,Engine Speed,0.000
1385746880.719993,EEC1,61444,Engine Speed,0.000
1385746880.730009,EEC1,61444,Engine Speed,0.000
1385746880.739994,EEC1,61444,Engine Speed,0.000
1385746880.750013,EEC1,61444,Engine Speed,0.000
1385746880.759993,EEC1,61444,Engine Speed,0.000
1385746880.770010,EEC1,61444,Engine Speed,0.000
1385746880.780053,EEC1,61444,Engine Speed,0.000
1385746880.790007,EEC1,61444,Engine Speed,0.000
1385746880.799994,EEC1,61444,Engine Speed,0.000
1385746880.810008,EEC1,61444,Engine Speed,0.000
1385746880.819990,EEC1,61444,Engine Speed,0.000
1385746880.830006,EEC1,61444,Engine Speed,0.000
1385746880.839993,EEC1,61444,Engine Speed,0.000
1385746880.850006,EEC1,61444,Engine Speed,0.000
1385746880.860949,EEC1,61444,Engine Speed,0.000
1385746880.870005,EEC1,61444,Engine Speed,0.000
1385746880.880049,EEC1,61444,Engine Speed,0.000
1385746880.890004,EEC1,61444,Engine Speed,0.000
1385746880.900949,EEC1,61444,Engine Speed,0.000
1385746880.910003,EEC1,61444,Engine Speed,0.000
1385746880.919993,EEC1,61444,Engine Speed,0.000
1385746880.930009,EEC1,61444,Engine Speed,0.000
1385746880.939991,EEC1,61444,Engine Speed,0.000
1385746880.950004,EEC1,61444,Engine Speed,0.000
1385746880.959992,EEC1,61444,Engine Speed,0.000
1385746880.970002,EEC1,61444,Engine Speed,0.000
1385746880.980043,EEC1,61444,Engine Speed,0.000
1385746880.990002,EEC1,61444,Engine Speed,0.000
1385746881.000002,EEC1,61444,Engine Speed,0.000
1385746881.009343,EEC1,61444,Engine Speed,0.000
1385746881.019038,EEC1,61444,Engine Speed,0.000
1385746881.029056,EEC1,61444,Engine Speed,0.000
1385746881.039038,EEC1,61444,Engine Speed,0.000
1385746881.049054,EEC1,61444,Engine Speed,0.000
1385746881.059999,EEC1,61444,Engine Speed,0.000
1385746881.069055,EEC1,61444,Engine Speed,0.000
1385746881.079088,EEC1,61444,Engine Speed,0.000
1385746881.089054,EEC1,61444,Engine Speed,0.000
1385746881.099037,EEC1,61444,Engine Speed,0.000
1385746881.109052,EEC1,61444,Engine Speed,0.000
1385746881.119037,EEC1,61444,Engine Speed,0.000
1385746881.129052,EEC1,61444,Engine Speed,0.000
1385746881.139037,EEC1,61444,Engine Speed,0.000
1385746881.149053,EEC1,61444,Engine Speed,0.000
1385746881.159038,EEC1,61444,Engine Speed,0.000
1385746881.169050,EEC1,61444,Engine Speed,0.000
1385746881.180239,EEC1,61444,Engine Speed,0.000
1385746881.189051,EEC1,61444,Engine Speed,0.000
1385746881.199993,EEC1,61444,Engine Speed,0.000
1385746881.209050,EEC1,61444,Engine Speed,0.000
1385746881.219393,EEC1,61444,Engine Speed,0.000
1385746881.229049,EEC1,61444,Engine Speed,0.000
1385746881.239032,EEC1,61444,Engine Speed,0.000
1385746881.249050,EEC1,61444,Engine Speed,0.000
1385746881.259038,EEC1,61444,Engine Speed,0.000
1385746881.269050,EEC1,61444,Engine Speed,0.000
1385746881.279089,EEC1,61444,Engine Speed,0.000
1385746881.289044,EEC1,61444,Engine Speed,0.000
1385746881.299992,EEC1,61444,Engine Speed,0.000
1385746881.309043,EEC1,61444,Engine Speed,0.000
1385746881.319031,EEC1,61444,Engine Speed,0.000
1385746881.329044,EEC1,61444,Engine Speed,0.000
1385746881.339032,EEC1,61444,Engine Speed,0.000
1385746881.349042,EEC1,61444,Engine Speed,0.000
1385746881.359991,EEC1,61444,Engine Speed,0.000
1385746881.369043,EEC1,61444,Engine Speed,0.000
1385746881.379087,EEC1,61444,Engine Speed,0.000
1385746881.389045,EEC1,61444,Engine Speed,0.000
1385746881.399990,EEC1,61444,Engine Speed,0.000
1385746881.409041,EEC1,61444,Engine Speed,0.000
1385746881.419030,EEC1,61444,Engine Speed,0.000
1385746881.429040,EEC1,61444,Engine Speed,0.000
1385746881.439988,EEC1,61444,Engine Speed,0.000
1385746881.449039,EEC1,61444,Engine Speed,0.000
1385746881.459988,EEC1,61444,Engine Speed,0.000
1385746881.469049,EEC1,61444,Engine Speed,0.000
1385746881.479090,EEC1,61444,Engine Speed,0.000
1385746881.489044,EEC1,61444,Engine Speed,0.000
1385746881.499988,EEC1,61444,Engine Speed,0.000
1385746881.509982,EEC1,61444,Engine Speed,0.000
1385746881.519026,EEC1,61444,Engine Speed,0.000
1385746881.529041,EEC1,61444,Engine Speed,0.000
1385746881.539024,EEC1,61444,Engine Speed,0.000
1385746881.549041,EEC1,61444,Engine Speed,0.000
1385746881.559985,EEC1,61444,Engine Speed,0.000
1385746881.569041,EEC1,61444,Engine Speed,0.000
1385746881.580232,EEC1,61444,Engine Speed,0.000
1385746881.589039,EEC1,61444,Engine Speed,0.000
1385746881.599025,EEC1,61444,Engine Speed,0.000
1385746881.609040,EEC1,61444,Engine Speed,0.000
1385746881.621031,EEC1,61444,Engine Speed,0.000
1385746881.629039,EEC1,61444,Engine Speed,0.000
1385746881.639982,EEC1,61444,Engine Speed,0.000
1385746881.649037,EEC1,61444,Engine Speed,0.000
1385746881.659026,EEC1,61444,Engine Speed,0.000
1385746881.669038,EEC1,61444,Engine Speed,0.000
1385746881.681033,EEC1,61444,Engine Speed,0.000
1385746881.689038,EEC1,61444,Engine Speed,0.000
1385746881.699982,EEC1,61444,Engine Speed,0.000
1385746881.709037,EEC1,61444,Engine Speed,0.000
1385746881.719023,EEC1,61444,Engine Speed,0.000
1385746881.729035,EEC1,61444,Engine Speed,0.000
1385746881.739025,EEC1,61444,Engine Speed,0.000
1385746881.749035,EEC1,61444,Engine Speed,0.000
1385746881.759978,EEC1,61444,Engine Speed,0.000
1385746881.769036,EEC1,61444,Engine Speed,0.000
1385746881.779095,EEC1,61444,Engine Speed,0.000
1385746881.789979,EEC1,61444,Engine Speed,0.000
1385746881.799022,EEC1,61444,Engine Speed,0.000
1385746881.809032,EEC1,61444,Engine Speed,0.000
1385746881.819020,EEC1,61444,Engine Speed,0.000
1385746881.829033,EEC1,61444,Engine Speed,0.000
1385746881.839020,EEC1,61444,Engine Speed,0.000
1385746881.849033,EEC1,61444,Engine Speed,0.000
1385746881.859976,EEC1,61444,Engine Speed,0.000
1385746881.869031,EEC1,61444,Engine Speed,0.000
1385746881.879079,EEC1,61444,Engine Speed,0.000
1385746881.889030,EEC1,61444,Engine Speed,0.000
1385746881.899983,EEC1,61444,Engine Speed,0.000
1385746881.909973,EEC1,61444,Engine Speed,0.000
1385746881.919019,EEC1,61444,Engine Speed,0.000
1385746881.929030,EEC1,61444,Engine Speed,0.000
1385746881.939018,EEC1,61444,Engine Speed,0.000
1385746881.949033,EEC1,61444,Engine Speed,0.000
1385746881.959016,EEC1,61444,Engine Speed,0.000
1385746881.969029,EEC1,61444,Engine Speed,0.000
1385746881.979474,EEC1,61444,Engine Speed,0.000
1385746881.989031,EEC1,61444,Engine Speed,0.000
1385746882.000002,EEC1,61444,Engine Speed,0.000
1385746882.009327,EEC1,61444,Engine Speed,0.000
1385746882.019043,EEC1,61444,Engine Speed,0.000
1385746882.029054,EEC1,61444,Engine Speed,0.000
1385746882.038997,EEC1,61444,Engine Speed,0.000
1385746882.049059,EEC1,61444,Engine Speed,0.000
1385746882.060005,EEC1,61444,Engine Speed,0.000
1385746882.069053,EEC1,61444,Engine Speed,0.000
1385746882.079105,EEC1,61444,Engine Speed,0.000
1385746882.089053,EEC1,61444,Engine Speed,0.000
1385746882.099041,EEC1,61444,Engine Speed,0.000
1385746882.109051,EEC1,61444,Engine Speed,0.000
1385746882.119039,EEC1,61444,Engine Speed,0.000
1385746882.129051,EEC1,61444,Engine Speed,0.000
1385746882.139039,EEC1,61444,Engine Speed,0.000
1385746882.149052,EEC1,61444,Engine Speed,0.000
1385746882.159040,EEC1,61444,Engine Speed,0.000
1385746882.169054,EEC1,61444,Engine Speed,0.000
1385746882.180256,EEC1,61444,Engine Speed,0.000
1385746882.189051,EEC1,61444,Engine Speed,0.000
1385746882.199993,EEC1,61444,Engine Speed,0.000
1385746882.209994,EEC1,61444,Engine Speed,0.000
1385746882.219332,EEC1,61444,Engine Speed,0.000
1385746882.229049,EEC1,61444,Engine Speed,0.000
1385746882.239035,EEC1,61444,Engine Speed,0.000
1385746882.249048,EEC1,61444,Engine Speed,0.000
1385746882.259036,EEC1,61444,Engine Speed,0.000
1385746882.269046,EEC1,61444,Engine Speed,0.000
1385746882.280252,EEC1,61444,Engine Speed,0.000
1385746882.289047,EEC1,61444,Engine Speed,0.000
1385746882.299992,EEC1,61444,Engine Speed,0.000
1385746882.309048,EEC1,61444,Engine Speed,0.000
1385746882.319035,EEC1,61444,Engine Speed,0.000
1385746882.329046,EEC1,61444,Engine Speed,0.000
1385746882.339991,EEC1,61444,Engine Speed,0.000
1385746882.349047,EEC1,61444,Engine Speed,0.000
1385746882.359990,EEC1,61444,Engine Speed,0.000
1385746882.369045,EEC1,61444,Engine Speed,0.000
1385746882.379104,EEC1,61444,Engine Speed,0.000
1385746882.389045,EEC1,61444,Engine Speed,0.000
1385746882.399983,EEC1,61444,Engine Speed,0.000
1385746882.409047,EEC1,61444,Engine Speed,0.000
1385746882.419032,EEC1,61444,Engine Speed,0.000
1385746882.429042,EEC1,61444,Engine Speed,0.000
1385746882.438986,EEC1,61444,Engine Speed,0.000
1385746882.449043,EEC1,61444,Engine Speed,0.000
1385746882.459029,EEC1,61444,Engine Speed,0.000
1385746882.469047,EEC1,61444,Engine Speed,0.000
1385746882.479101,EEC1,61444,Engine Speed,0.000
1385746882.489042,EEC1,61444,Engine Speed,0.000
1385746882.499982,EEC1,61444,Engine Speed,0.000
1385746882.509046,EEC1,61444,Engine Speed,0.000
1385746882.519984,EEC1,61444,Engine Speed,0.000
1385746882.529040,EEC1,61444,Engine Speed,0.000
1385746882.539028,EEC1,61444,Engine Speed,0.000
1385746882.549038,EEC1,61444,Engine Speed,0.000
1385746882.559982,EEC1,61444,Engine Speed,0.000
1385746882.569037,EEC1,61444,Engine Speed,0.000
1385746882.579113,EEC1,61444,Engine Speed,0.000
1385746882.589037,EEC1,61444,Engine Speed,0.000
1385746882.599025,EEC1,61444,Engine Speed,0.000
1385746882.609038,EEC1,61444,Engine Speed,0.000
1385746882.619026,EEC1,61444,Engine Speed,0.000
1385746882.629036,EEC1,61444,Engine Speed,0.000
1385746882.639029,EEC1,61444,Engine Speed,0.000
1385746882.649036,EEC1,61444,Engine Speed,0.000
1385746882.659025,EEC1,61444,Engine Speed,0.000
1385746882.669036,EEC1,61444,Engine Speed,0.000
1385746882.680254,EEC1,61444,Engine Speed,0.000
1385746882.689038,EEC1,61444,Engine Speed,0.000
1385746882.699022,EEC1,61444,Engine Speed,0.000
1385746882.709978,EEC1,61444,Engine Speed,0.000
1385746882.719021,EEC1,61444,Engine Speed,0.000
1385746882.729034,EEC1,61444,Engine Speed,0.000
1385746882.739025,EEC1,61444,Engine Speed,0.000
1385746882.749032,EEC1,61444,Engine Speed,0.000
1385746882.759021,EEC1,61444,Engine Speed,0.000
1385746882.769033,EEC1,61444,Engine Speed,0.000
1385746882.779136,EEC1,61444,Engine Speed,0.000
1385746882.789030,EEC1,61444,Engine Speed,0.000
1385746882.799021,EEC1,61444,Engine Speed,0.000
1385746882.809031,EEC1,61444,Engine Speed,0.000
1385746882.819018,EEC1,61444,Engine Speed,0.000
1385746882.829974,EEC1,61444,Engine Speed,0.000
1385746882.839017,EEC1,61444,Engine Speed,0.000
1385746882.849029,EEC1,61444,Engine Speed,0.000
1385746882.859982,EEC1,61444,Engine Speed,0.000
1385746882.869034,EEC1,61444,Engine Speed,0.000
1385746882.879110,EEC1,61444,Engine Speed,0.000
1385746882.889029,EEC1,61444,Engine Speed,0.000
1385746882.899976,EEC1,61444,Engine Speed,0.000
1385746882.909032,EEC1,61444,Engine Speed,0.000
1385746882.919016,EEC1,61444,Engine Speed,0.000
1385746882.929031,EEC1,61444,Engine Speed,0.000
1385746882.939014,EEC1,61444,Engine Speed,0.000
1385746882.949031,EEC1,61444,Engine Speed,0.000
1385746882.959017,EEC1,61444,Engine Speed,0.000
1385746882.969029,EEC1,61444,Engine Speed,0.000
1385746882.979112,EEC1,61444,Engine Speed,0.000
1385746882.989028,EEC1,61444,Engine Speed,0.000
1385746883.000002,EEC1,61444,Engine Speed,0.000
1385746883.009333,EEC1,61444,Engine Speed,0.000
1385746883.019043,EEC1,61444,Engine Speed,0.000
1385746883.029056,EEC1,61444,Engine Speed,0.000
1385746883.039044,EEC1,61444,Engine Speed,0.000
1385746883.049054,EEC1,61444,Engine Speed,0.000
1385746883.059998,EEC1,61444,Engine Speed,0.000
1385746883.069059,EEC1,61444,Engine Speed,0.000
1385746883.079130,EEC1,61444,Engine Speed,0.000
1385746883.089053,EEC1,61444,Engine Speed,0.000
1385746883.099041,EEC1,61444,Engine Speed,0.000
1385746883.109054,EEC1,61444,Engine Speed,0.000
1385746883.119041,EEC1,61444,Engine Speed,0.000
1385746883.129052,EEC1,61444,Engine Speed,0.000
1385746883.139039,EEC1,61444,Engine Speed,0.000
1385746883.149052,EEC1,61444,Engine Speed,0.000
1385746883.159039,EEC1,61444,Engine Speed,0.000
1385746883.169051,EEC1,61444,Engine Speed,0.000
1385746883.180279,EEC1,61444,Engine Speed,0.000
1385746883.189051,EEC1,61444,Engine Speed,0.000
1385746883.199994,EEC1,61444,Engine Speed,0.000
1385746883.209050,EEC1,61444,Engine Speed,0.000
1385746883.219362,EEC1,61444,Engine Speed,0.000
1385746883.229050,EEC1,61444,Engine Speed,0.000
1385746883.239037,EEC1,61444,Engine Speed,0.000
1385746883.249050,EEC1,61444,Engine Speed,0.000
1385746883.259036,EEC1,61444,Engine Speed,0.000
1385746883.269048,EEC1,61444,Engine Speed,0.000
1385746883.279128,EEC1,61444,Engine Speed,0.000
1385746883.289048,EEC1,61444,Engine Speed,0.000
1385746883.299985,EEC1,61444,Engine Speed,0.000
1385746883.309048,EEC1,61444,Engine Speed,0.000
1385746883.319036,EEC1,61444,Engine Speed,0.000
1385746883.329052,EEC1,61444,Engine Speed,0.000
1385746883.339035,EEC1,61444,Engine Speed,0.000
1385746883.349047,EEC1,61444,Engine Speed,0.000
1385746883.359990,EEC1,61444,Engine Speed,0.000
